20121020,Bridgetown,103,Shock Exchange,226
20121020,Puget Sound,291,Dallas Deception,75
20121020,Puget Sound,161,Misfits,199
20121021,St. Louis GateKeepers,135,Your Mom,136
20121021,St. Louis GateKeepers,199,Shock Exchange,167
20121021,Your Mom,188,Misfits,87
20121021,Shock Exchange,199,Misfits,157
20121021,Puget Sound,221,Mass Maelstrom,137
20121027,Lane County,72,Deep Valley,270
20121208,Rattleskates,115,Deep Valley,303
20130223,Rattleskates,165,Dallas Deception,149
20130323,Trauma Authority,166,Death Quads,129
20130330,Kornstalkers,86,Rock City Riot,265
20130330,Death Quads,316,Mean Mountain,114
20130406,Shock Exchange,444,Mont Royals,50
20130407,Misfits,443,Tampa Bay,32
20130413,Bridgetown,190,Deep Valley,177
20130413,Kornstalkers,254,Smackers,68
20130414,Kornstalkers,242,Blitzdkrieg,229
20130420,Misfits,354,Wreckingballs,34
20130420,Mont Royals,303,Mean Mountain,126
20130420,Trauma Authority,305,Quadfathers,101
20130421,Drive-By,111,Rattleskates,217
20130427,St. Louis GateKeepers,134,Your Mom,157
20130504,Shock Exchange,379,Trauma Authority,100
20130517,St. Louis GateKeepers,240,Mass Maelstrom,92
20130517,Your Mom,363,Wreckingballs,19
20130517,Southern Discomfort,159,Deep Valley,208
20130517,Misfits,348,Race City,88
20130517,Rattleskates,235,Capital City,164
20130517,Blitzdkrieg,67,Harm City,327
20130518,St. Louis GateKeepers,416,Rock City Riot,50
20130518,Southern Discomfort,157,Puget Sound,271
20130518,Bridgetown,262,Race City,167
20130518,Misfits,182,Mass Maelstrom,144
20130518,Wreckingballs,138,Rock City Riot,185
20130518,Rattleskates,375,Lane County,60
20130518,Lane County,203,Capital City,210
20130519,St. Louis GateKeepers,443,Race City,65
20130519,Your Mom,254,Bridgetown,55
20130519,Your Mom,447,Blitzdkrieg,23
20130519,Southern Discomfort,248,Drive-By,247
20130519,Bridgetown,185,Mass Maelstrom,119
20130519,Puget Sound,211,Deep Valley,130
20130519,Misfits,446,Harm City,87
20130519,Drive-By,385,Capital City,100
20130519,Wreckingballs,218,Blitzdkrieg,93
20130519,Rock City Riot,196,Harm City,213
20130520,Southern Discomfort,544,Lane County,76
20130601,Race City,327,Harm City,106
20130601,Trauma Authority,333,Mean Mountain,73
20130601,Death Quads,259,Quadfathers,69
20130615,Your Mom,200,Shock Exchange,157
20130615,Bridgetown,199,Puget Sound,242
20130616,Your Mom,560,Mean Mountain,20
20130622,Kornstalkers,198,Rock City Riot,274
20130622,Kornstalkers,136,Dallas Deception,368
20130622,Kornstalkers,245,Cowtown Butchers,155
20130622,Twin Cities Terrors,233,Rock City Riot,172
20130622,Rock City Riot,333,Cowtown Butchers,98
20130622,Blitzdkrieg,246,Smackers,99
20130623,Kornstalkers,112,Rock City Riot,188
20130623,Kornstalkers,274,Cowtown Butchers,133
20130623,Twin Cities Terrors,283,Rock City Riot,99
20130623,Twin Cities Terrors,179,Dallas Deception,218
20130628,Shock Exchange,170,Mass Maelstrom,158
20130629,St. Louis GateKeepers,240,Misfits,114
20130713,Kornstalkers,76,Rock City Riot,287
20130714,Mass Maelstrom,522,Harm City,12
20130720,Mont Royals,167,Death Quads,182
20130720,Twin Cities Terrors,235,Blitzdkrieg,116
20130720,Twin Cities Terrors,431,Smackers,5
20130720,Blitzdkrieg,170,Smackers,117
20130727,St. Louis GateKeepers,196,Shock Exchange,103
20130727,Quadfathers,330,Mean Mountain,63
20130728,Shock Exchange,265,Race City,118
20130803,Shock Exchange,195,Mass Maelstrom,107
20130803,Wreckingballs,181,Harm City,184
20130810,Manchester (Men's),516,Dirty Dozen,57
20130810,Death Quads,208,Harm City,143
20130817,Shock Exchange,315,Manchester (Men's),79
20130817,Puget Sound,495,Quadfathers,41
20130817,Mass Maelstrom,366,Mont Royals,61
20130817,Manchester (Men's),166,Trauma Authority,245
20130817,Mont Royals,227,Quadfathers,104
20130817,Twin Cities Terrors,289,Rock City Riot,90
20130817,Trauma Authority,210,Death Quads,218
20130818,Shock Exchange,155,Mass Maelstrom,167
20130818,Shock Exchange,432,Death Quads,80
20130818,Puget Sound,424,Death Quads,91
20130818,Puget Sound,130,Mass Maelstrom,228
20130818,Manchester (Men's),231,Quadfathers,123
20130818,Mont Royals,243,Trauma Authority,233
20130824,Bridgetown,192,Deep Valley,170
20130824,Bridgetown,254,Drive-By,37
20130824,Drive-By,179,Deep Valley,264
20130824,Uinta,151,Capital City,393
20130824,Rattleskates,329,Slick City,66
20130825,St. Louis GateKeepers,341,Dallas Deception,70
20130831,St. Louis GateKeepers,133,Bridgetown,128
20130831,St. Louis GateKeepers,267,Deep Valley,113
20130831,Bridgetown,203,Puget Sound,127
20130831,Puget Sound,187,Deep Valley,147
20130901,St. Louis GateKeepers,188,Puget Sound,147
20130914,Kornstalkers,206,Cowtown Butchers,208
20130928,Drive-By,234,Rattleskates,256
20131006,Tampa Bay,130,Wreckingballs,189
20131006,Wreckingballs,189,Hitmen,111
20131019,St. Louis GateKeepers,163,Puget Sound,151
20131019,Your Mom,330,Deep Valley,51
20131019,Bridgetown,250,Deep Valley,107
20131019,Bridgetown,115,Shock Exchange,171
20131019,Puget Sound,167,Misfits,109
20131019,Misfits,144,Mass Maelstrom,212
20131020,St. Louis GateKeepers,168,Mass Maelstrom,102
20131020,St. Louis GateKeepers,149,Shock Exchange,161
20131020,Your Mom,249,Shock Exchange,130
20131020,Your Mom,173,Mass Maelstrom,119
20131020,Bridgetown,179,Puget Sound,204
20131110,Death Quads,444,Mean Mountain,112
20140222,Mass Maelstrom,680,Mean Mountain,15
20140301,Battering Rams,273,Bruise Brothers,114
20140302,Misfits,195,Wreckingballs,87
20140302,Race City,385,Bruise Brothers,82
20140308,Uinta,189,Capital City,187
20140315,Drive-By,251,Slick City,211
20140322,Mass Maelstrom,470,Trauma Authority,36
20140329,Southern Discomfort,192,Manchester (Men's),97
20140329,Reservoir Dogs,209,Dreadnaughts,98
20140329,Kornstalkers,348,Big O,101
20140405,Tampa Bay,162,Wreckingballs,109
20140405,Race City,100,Deep Valley,231
20140405,Race City,137,Drive-By,205
20140405,Drive-By,129,Deep Valley,150
20140412,Mont Royals,223,Trauma Authority,128
20140412,Kornstalkers,273,Cowtown Butchers,115
20140413,Mont Royals,265,Death Quads,90
20140419,St. Louis GateKeepers,432,Battering Rams,33
20140419,Bruise Brothers,117,Cap City Hooligans,108
20140420,Misfits,220,Wreckingballs,84
20140427,Big O,226,Cowtown Butchers,133
20140502,Bridgetown,234,Drive-By,125
20140502,Drive-By,190,Deep Valley,192
20140503,Bridgetown,253,Rattleskates,58
20140503,Bridgetown,209,Deep Valley,119
20140503,Puget Sound,217,Drive-By,61
20140503,Race City,180,Battering Rams,166
20140503,Trauma Authority,239,Harm City,127
20140504,Bridgetown,173,Puget Sound,194
20140504,Puget Sound,247,Rattleskates,87
20140504,Rattleskates,187,Deep Valley,286
20140504,Quadfathers,197,Harm City,128
20140509,Reservoir Dogs,229,Uinta,145
20140509,Uinta,287,Lane County,114
20140510,Your Mom,334,Twin Cities Terrors,61
20140510,Your Mom,273,Southern Discomfort,87
20140510,Southern Discomfort,259,Twin Cities Terrors,121
20140510,Reservoir Dogs,327,Lane County,65
20140510,Kornstalkers,185,Uinta,142
20140510,Kornstalkers,215,Dreadnaughts,67
20140510,Uinta,228,Dreadnaughts,104
20140511,Reservoir Dogs,195,Kornstalkers,135
20140511,Lane County,112,Dreadnaughts,135
20140513,Southern Discomfort,466,Cap City Hooligans,38
20140516,Southern Discomfort,131,Mass Maelstrom,184
20140516,Texas Men's,291,Wreckingballs,76
20140516,Misfits,173,Race City,167
20140517,St. Louis GateKeepers,419,Mont Royals,12
20140517,Your Mom,219,Mass Maelstrom,82
20140517,Southern Discomfort,195,Texas Men's,96
20140517,Misfits,184,Battering Rams,135
